usp_category,usp_class,usp_drug,kegg_id_drug,drug_example,kegg_id_drug_example,nomenclature
Antiparkinson Agents,Monoamine Oxidase B (MAO-B) Inhibitors,selegiline,DG00864,selegiline,D03731,(USAN/INN)
Antiparkinson Agents,Monoamine Oxidase B (MAO-B) Inhibitors,selegiline,DG00864,selegiline hydrochloride,D00785,(JAN/USP)
Antiparkinson Agents,"Antiparkinson Agents, Other",entacapone,,entacapone,D00781,(JAN/USAN/INN)
Antiparkinson Agents,"Antiparkinson Agents, Other",tolcapone,,tolcapone,D00786,(JAN/USAN/INN)
Antiparkinson Agents,"Antiparkinson Agents, Other",amantadine,DG00860,amantadine,D07441,(INN)
Antiparkinson Agents,"Antiparkinson Agents, Other",amantadine,DG00860,amantadine hydrochloride,D00777,(JP17/USP)
Antipsychotics,1st Generation/Typical,chlorpromazine,DG00867,chlorpromazine,D00270,(USP/INN)
Antipsychotics,1st Generation/Typical,chlorpromazine,DG00867,chlorpromazine hydrochloride,D00789,(JP17/USP)
Antipsychotics,1st Generation/Typical,chlorpromazine,DG00867,chlorpromazine hibenzate,D03274,(JAN)
Antipsychotics,1st Generation/Typical,chlorpromazine,DG00867,chlorpromazine phenolphthalinate,D04034,(JAN)
Antipsychotics,1st Generation/Typical,chlorpromazine,DG00867,chlorpromazine tannate,D09819,(JAN)
Antipsychotics,1st Generation/Typical,fluphenazine,DG00874,fluphenazine,D07977,(INN)
Antipsychotics,1st Generation/Typical,fluphenazine,DG00874,fluphenazine hydrochloride,D00791,(JAN/USP)
Antipsychotics,1st Generation/Typical,fluphenazine,DG00874,fluphenazine enanthate,D00792,(JP17/USP)
Antipsychotics,1st Generation/Typical,fluphenazine,DG00874,fluphenazine decanoate,D00793,(JAN/USP)
Antipsychotics,1st Generation/Typical,fluphenazine,DG00874,fluphenazine maleate,D02163,(JAN)
Antipsychotics,1st Generation/Typical,haloperidol,DG00885,haloperidol,D00136,(JP17/USP/INN)
Antipsychotics,1st Generation/Typical,haloperidol,DG00885,haloperidol decanoate,D01898,(JAN/USAN)
Antipsychotics,1st Generation/Typical,haloperidol,DG00885,haloperidol lactate,D08035,
Antipsychotics,1st Generation/Typical,loxapine,DG00897,loxapine,D02340,(USAN/INN)
Antipsychotics,1st Generation/Typical,loxapine,DG00897,loxapine succinate,D00794,(USP)
Antipsychotics,1st Generation/Typical,loxapine,DG00897,loxapine hydrochloride,D08148,
Antipsychotics,1st Generation/Typical,perphenazine,DG00875,perphenazine,D00503,(JP17/USP/INN)
Antipsychotics,1st Generation/Typical,perphenazine,DG00875,perphenazine maleate,D02037,(JP17)
Antipsychotics,1st Generation/Typical,perphenazine,DG00875,perphenazine fendizoate,D04038,(JAN)
Antipsychotics,1st Generation/Typical,perphenazine,DG00875,perphenazine hydrochloride,D04965,
Antipsychotics,1st Generation/Typical,perphenazine,DG00875,perphenazine decanoate,D08341,
Antipsychotics,1st Generation/Typical,perphenazine,DG00875,perphenazine enantate,D08342,
Antipsychotics,1st Generation/Typical,pimozide,,pimozide,D00560,(JP17/USP/INN)
Antipsychotics,1st Generation/Typical,prochlorperazine,DG00876,prochlorperazine,D00493,(JAN/USP/INN)
Antipsychotics,1st Generation/Typical,prochlorperazine,DG00876,prochlorperazine maleate,D00479,(JP17/USP)
Antipsychotics,1st Generation/Typical,prochlorperazine,DG00876,prochlorperazine mesilate,D02022,(JAN)
Antipsychotics,1st Generation/Typical,prochlorperazine,DG00876,prochlorperazine edisylate,D02609,(USP)
Antipsychotics,1st Generation/Typical,thioridazine,DG00882,thioridazine,D00373,(USP/INN)
Antipsychotics,1st Generation/Typical,thioridazine,DG00882,thioridazine hydrochloride,D00798,(JP17/USP)
Antipsychotics,1st Generation/Typical,thiothixene,DG00895,thiothixene,D00374,(USP)
Antipsychotics,1st Generation/Typical,thiothixene,DG00895,thiothixene hydrochloride,D02612,(USP)
Antipsychotics,1st Generation/Typical,trifluoperazine,DG00877,trifluoperazine,D08636,(INN)
Antipsychotics,1st Generation/Typical,trifluoperazine,DG00877,trifluoperazine hydrochloride,D00799,(JAN/USP)
Antipsychotics,1st Generation/Typical,trifluoperazine,DG00877,trifluoperazine maleate,D01448,(JAN)
Antipsychotics,2nd Generation/Atypical,aripiprazole,DG00906,aripiprazole,D01164,(JAN/USAN/INN)
Antipsychotics,2nd Generation/Atypical,aripiprazole,DG00906,aripiprazole cavoxil,D10355,(USAN)
Antipsychotics,2nd Generation/Atypical,aripiprazole,DG00906,aripiprazole lauroxil,D10364,(USAN)
Antipsychotics,2nd Generation/Atypical,aripiprazole,DG00906,aripiprazole hydrate,D10516,(JAN)
Antipsychotics,2nd Generation/Atypical,asenapine,,asenapine maleate,D02995,(JAN/USAN)
Antipsychotics,2nd Generation/Atypical,iloperidone,,iloperidone,D02666,(USAN/INN)
Antipsychotics,2nd Generation/Atypical,lurasidone,,lurasidone hydrochloride,D04820,(JAN/USAN)
Antipsychotics,2nd Generation/Atypical,olanzapine,DG00898,olanzapine,D00454,(JAN/USAN/INN)
Antipsychotics,2nd Generation/Atypical,olanzapine,DG00898,olanzapine pamoate,D06623,(USAN)
Antipsychotics,2nd Generation/Atypical,quetiapine,DG00899,quetiapine,D08456,(INN)
Antipsychotics,2nd Generation/Atypical,quetiapine,DG00899,quetiapine fumarate,D00458,(JP17/USAN)
Antipsychotics,2nd Generation/Atypical,paliperidone,DG00907,paliperidone,D05339,(JAN/USAN/INN)
Antipsychotics,2nd Generation/Atypical,paliperidone,DG00907,paliperidone palmitate,D05340,(JAN/USAN)
Antipsychotics,2nd Generation/Atypical,risperidone,,risperidone,D00426,(JP17/USAN/INN)
Antipsychotics,2nd Generation/Atypical,ziprasidone,DG00892,ziprasidone,D08687,(INN)
Antipsychotics,2nd Generation/Atypical,ziprasidone,DG00892,ziprasidone hydrochloride,D01939,(USAN)
Antipsychotics,2nd Generation/Atypical,ziprasidone,DG00892,ziprasidone mesylate,D02100,(USAN)
Antipsychotics,Treatment-Resistant,clozapine,,clozapine,D00283,(JAN/USP/INN)
Antivirals,Anti-cytomegalovirus (CMV) Agents,cidofovir,DG00648,cidofovir,D00273,(USAN/INN)
Antivirals,Anti-cytomegalovirus (CMV) Agents,foscarnet,DG00651,foscarnet sodium,D00579,(USAN/INN)
Antivirals,Anti-cytomegalovirus (CMV) Agents,foscarnet,DG00651,foscarnet sodium hydrate,D02267,(JAN)
Antivirals,Anti-cytomegalovirus (CMV) Agents,ganciclovir,DG00646,ganciclovir,D00333,(JAN/USP/INN)
Antivirals,Anti-cytomegalovirus (CMV) Agents,ganciclovir,DG00646,ganciclovir sodium,D04301,(USAN)
Antivirals,Anti-cytomegalovirus (CMV) Agents,valganciclovir,DG00649,valganciclovir,D02495,(INN)
Antivirals,Anti-cytomegalovirus (CMV) Agents,valganciclovir,DG00649,valganciclovir hydrochloride,D03256,(JAN/USAN)
Antivirals,Anti-hepatitis B (HBV) Agents,adefovir,DG01224,adefovir,D02768,(USAN/INN)
Antivirals,Anti-hepatitis B (HBV) Agents,adefovir,DG01224,adefovir dipivoxil,D01655,(USAN)
Antivirals,Anti-hepatitis B (HBV) Agents,entecavir,DG00661,entecavir,D07896,(INN)
Antivirals,Anti-hepatitis B (HBV) Agents,entecavir,DG00661,entecavir,D04008,(USAN)
Antivirals,Anti-hepatitis B (HBV) Agents,lamivudine,,lamivudine,D00353,(JAN/USP/INN)
Antivirals,Anti-hepatitis B (HBV) Agents,ribavirin,,ribavirin,D00423,(JP17/USP/INN)
Antivirals,Anti-hepatitis B (HBV) Agents,telbivudine,,telbivudine,D06675,(USAN/INN)
Antivirals,Anti-hepatitis B (HBV) Agents,tenofovir,DG01223,tenofovir,D06074,(USAN)
Antivirals,Anti-hepatitis B (HBV) Agents,tenofovir,DG01223,tenofovir disoproxil fumarate,D01982,(JAN/USAN)
Antivirals,Anti-hepatitis B (HBV) Agents,tenofovir,DG01223,tenofovir alafenamide,D10428,(USAN/INN)
Antivirals,Anti-hepatitis B (HBV) Agents,tenofovir,DG01223,tenofovir alafenamide fumarate,D10605,(USAN/JAN)
Antivirals,Anti-hepatitis B (HBV) Agents,"interferon alfa-2b, recombinant",,interferon alfa-2b,D02745,(USAN)
Antivirals,Anti-hepatitis B (HBV) Agents,interferon alfa-n3,,interferon alfa-n3,D04553,(USAN)
Antivirals,Anti-hepatitis B (HBV) Agents,peginterferon alfa-2a,,peginterferon alfa-2a,D02747,(USAN/INN)
Antivirals,Anti-hepatitis B (HBV) Agents,peginterferon alfa-2b,,peginterferon alfa-2b,D02748,(JAN)
Antivirals,Anti-hepatitis C (HCV) Agents,ribavirin,,ribavirin,D00423,(JP17/USP/INN)
Antivirals,Anti-hepatitis C (HCV) Agents,"interferon alfa-2b, recombinant",,interferon alfa-2b,D02745,(USAN)
Antivirals,Anti-hepatitis C (HCV) Agents,interferon alfa-n3,,interferon alfa-n3,D04553,(USAN)
Antivirals,Anti-hepatitis C (HCV) Agents,interferon alfacon-1,,interferon alfacon-1,D02744,(USAN/INN)
Antivirals,Anti-hepatitis C (HCV) Agents,peginterferon alfa-2a,,peginterferon alfa-2a,D02747,(USAN/INN)
Antivirals,Anti-hepatitis C (HCV) Agents,peginterferon alfa-2b,,peginterferon alfa-2b,D02748,(JAN)
Antivirals,Anti-hepatitis C (HCV) Agents,boceprevir,,boceprevir,D08876,(INN/USAN)
Antivirals,Anti-hepatitis C (HCV) Agents,simeprevir,DG01246,simeprevir,D10081,(JAN/USAN)
Antivirals,Anti-hepatitis C (HCV) Agents,simeprevir,DG01246,simeprevir sodium,D10469,(JAN)
Antivirals,Anti-hepatitis C (HCV) Agents,telaprevir,,telaprevir,D09012,(JAN/USAN/INN)
Antivirals,Anti-hepatitis C (HCV) Agents,sofosbuvir,,sofosbuvir,D10366,(JAN/USAN)
Antivirals,Antiherpetic Agents,acyclovir,DG00406,acyclovir,D00222,(USP)
Antivirals,Antiherpetic Agents,acyclovir,DG00406,acyclovir sodium,D02764,(USAN)
Antivirals,Antiherpetic Agents,famciclovir,,famciclovir,D00317,(JAN/USAN/INN)
Antivirals,Antiherpetic Agents,foscarnet,DG00651,foscarnet sodium,D00579,(USAN/INN)
Antivirals,Antiherpetic Agents,foscarnet,DG00651,foscarnet sodium hydrate,D02267,(JAN)
Antivirals,Antiherpetic Agents,idoxuridine,,idoxuridine,D00342,(JP17/USP/INN)
Antivirals,Antiherpetic Agents,trifluridine,,trifluridine,D00391,(JAN/USP/INN)
Antivirals,Antiherpetic Agents,penciclovir,DG00408,penciclovir,D05407,(USAN/INN)
Antivirals,Antiherpetic Agents,penciclovir,DG00408,penciclovir sodium,D02124,(USAN)
Antivirals,Antiherpetic Agents,valacyclovir,DG00647,valaciclovir,D08664,(INN)
Antivirals,Antiherpetic Agents,valacyclovir,DG00647,valacyclovir hydrochloride,D00398,(USAN)
Antivirals,"Anti-HIV Agents, Non-nucleoside Reverse Transcriptase Inhibitors (NNRTI)",delavirdine,DG00662,delavirdine,D07782,(INN)
Antivirals,"Anti-HIV Agents, Non-nucleoside Reverse Transcriptase Inhibitors (NNRTI)",delavirdine,DG00662,delavirdine mesylate,D00895,(USAN)
Antivirals,"Anti-HIV Agents, Non-nucleoside Reverse Transcriptase Inhibitors (NNRTI)",efavirenz,,efavirenz,D00896,(JAN/INN)
Antivirals,"Anti-HIV Agents, Non-nucleoside Reverse Transcriptase Inhibitors (NNRTI)",etravirine,,etravirine,D04112,(JAN/USAN/INN)
Antivirals,"Anti-HIV Agents, Non-nucleoside Reverse Transcriptase Inhibitors (NNRTI)",nevirapine,,nevirapine,D00435,(JAN/USP/INN)
Antivirals,"Anti-HIV Agents, Non-nucleoside Reverse Transcriptase Inhibitors (NNRTI)",rilpivirine,DG00663,rilpivirine,D09720,(USAN/INN)
Antivirals,"Anti-HIV Agents, Non-nucleoside Reverse Transcriptase Inhibitors (NNRTI)",rilpivirine,DG00663,rilpivirine hydrochloride,D09958,(JAN/USAN)
Antivirals,"Anti-HIV Agents, Nucleoside and Nucleotide Reverse Transcriptase Inhibitors (NRTI)v",abacavir,DG00660,abacavir,D07057,(INN)
Antivirals,"Anti-HIV Agents, Nucleoside and Nucleotide Reverse Transcriptase Inhibitors (NRTI)v",abacavir,DG00660,abacavir sulfate,D00891,(JAN/USAN)
Antivirals,"Anti-HIV Agents, Nucleoside and Nucleotide Reverse Transcriptase Inhibitors (NRTI)v",abacavir,DG00660,abacavir succinate,D02734,(USAN)
Antivirals,"Anti-HIV Agents, Nucleoside and Nucleotide Reverse Transcriptase Inhibitors (NRTI)v",abacavir and lamivudine,,abacavir sulfate - lamivudine mixt,D08775,
Antivirals,"Anti-HIV Agents, Nucleoside and Nucleotide Reverse Transcriptase Inhibitors (NRTI)v",didanosine,,didanosine,D00296,(JAN/USAN/INN)
Antivirals,"Anti-HIV Agents, Nucleoside and Nucleotide Reverse Transcriptase Inhibitors (NRTI)v",emtricitabine,,emtricitabine,D01199,(JAN/USAN/INN)
Antivirals,"Anti-HIV Agents, Nucleoside and Nucleotide Reverse Transcriptase Inhibitors (NRTI)v",emtricitabine and tenofovir,,emtricitabine - tenofovir disoproxil mixt,D02297,
Antivirals,"Anti-HIV Agents, Nucleoside and Nucleotide Reverse Transcriptase Inhibitors (NRTI)v",lamivudine,,lamivudine,D00353,(JAN/USP/INN)
Antivirals,"Anti-HIV Agents, Nucleoside and Nucleotide Reverse Transcriptase Inhibitors (NRTI)v",lamivudine and zidovudine,,zidovudine - lamivudine mixt,D07507,
Antivirals,"Anti-HIV Agents, Nucleoside and Nucleotide Reverse Transcriptase Inhibitors (NRTI)v",stavudine,,stavudine,D00445,(USAN/INN)
Antivirals,"Anti-HIV Agents, Nucleoside and Nucleotide Reverse Transcriptase Inhibitors (NRTI)v",tenofovir,DG01223,tenofovir,D06074,(USAN)
Antivirals,"Anti-HIV Agents, Nucleoside and Nucleotide Reverse Transcriptase Inhibitors (NRTI)v",tenofovir,DG01223,tenofovir disoproxil fumarate,D01982,(JAN/USAN)
Antivirals,"Anti-HIV Agents, Nucleoside and Nucleotide Reverse Transcriptase Inhibitors (NRTI)v",tenofovir,DG01223,tenofovir alafenamide,D10428,(USAN/INN)
Antivirals,"Anti-HIV Agents, Nucleoside and Nucleotide Reverse Transcriptase Inhibitors (NRTI)v",tenofovir,DG01223,tenofovir alafenamide fumarate,D10605,(USAN/JAN)
Antivirals,"Anti-HIV Agents, Nucleoside and Nucleotide Reverse Transcriptase Inhibitors (NRTI)v",zidovudine,,zidovudine,D00413,(JP17/USP/INN)
Antivirals,"Anti-HIV Agents, Protease Inhibitors",atazanavir,DG00657,atazanavir,D07471,(INN)
Antivirals,"Anti-HIV Agents, Protease Inhibitors",atazanavir,DG00657,atazanavir sulfate,D01276,(JAN/USAN)
Antivirals,"Anti-HIV Agents, Protease Inhibitors",darunavir,DG00659,darunavir,D03656,(USAN/INN)
Antivirals,"Anti-HIV Agents, Protease Inhibitors",darunavir,DG00659,darunavir ethanolate,D06478,(JAN)
Antivirals,"Anti-HIV Agents, Protease Inhibitors",fosamprenavir,DG00656,fosamprenavir,D02497,(INN)
Antivirals,"Anti-HIV Agents, Protease Inhibitors",fosamprenavir,DG00656,fosamprenavir calcium hydrate,D02867,(JAN)
Antivirals,"Anti-HIV Agents, Protease Inhibitors",fosamprenavir,DG00656,fosamprenavir calcium,D03835,(USAN)
Antivirals,"Anti-HIV Agents, Protease Inhibitors",fosamprenavir,DG00656,fosamprenavir sodium,D03837,(USAN)
Antivirals,"Anti-HIV Agents, Protease Inhibitors",indinavir,DG00654,indinavir,D03833,(USAN)
Antivirals,"Anti-HIV Agents, Protease Inhibitors",indinavir,DG00654,indinavir sulfate,D00897,(USAN)
Antivirals,"Anti-HIV Agents, Protease Inhibitors",indinavir,DG00654,indinavir sulfate ethanolate,D02861,(JAN)
Antivirals,"Anti-HIV Agents, Protease Inhibitors",lopinavir and ritonavir,,lopinavir mixture with ritonavir,D02498,
Antivirals,"Anti-HIV Agents, Protease Inhibitors",nelfinavir,DG00655,nelfinavir,D08259,(INN)
Antivirals,"Anti-HIV Agents, Protease Inhibitors",nelfinavir,DG00655,nelfinavir mesylate,D00899,(USAN/INN)
Antivirals,"Anti-HIV Agents, Protease Inhibitors",ritonavir,,ritonavir,D00427,(JAN/USAN/INN)
Antivirals,"Anti-HIV Agents, Protease Inhibitors",saquinavir,DG00653,saquinavir,D00429,(JAN/USP/INN)
Antivirals,"Anti-HIV Agents, Protease Inhibitors",saquinavir,DG00653,saquinavir mesylate,D01160,(USP)
Antivirals,"Anti-HIV Agents, Protease Inhibitors",tipranavir,DG00658,tipranavir,D08605,(INN)
Antivirals,"Anti-HIV Agents, Protease Inhibitors",tipranavir,DG00658,tipranavir disodium,D03843,(USAN)
Antivirals,"Anti-HIV Agents, Integrase Inhibitors (INSTI)",dolutegravir,DG00667,dolutegravir,D10066,(USAN)
Antivirals,"Anti-HIV Agents, Integrase Inhibitors (INSTI)",dolutegravir,DG00667,dolutegravir sodium,D10113,(JAN/USAN)
Antivirals,"Anti-HIV Agents, Integrase Inhibitors (INSTI)",raltegravir,DG00666,raltegravir,D06676,(USAN/INN)
Antivirals,"Anti-HIV Agents, Integrase Inhibitors (INSTI)",raltegravir,DG00666,raltegravir potassium,D07133,(JAN/USAN)
Antivirals,"Anti-HIV Agents, Other",enfuvirtide,,enfuvirtide,D02499,(USAN/INN)
Antivirals,"Anti-HIV Agents, Other",maraviroc,,maraviroc,D06670,(JAN/INN)
Antivirals,"Anti-HIV Agents, Other",raltegravir,DG00666,raltegravir,D06676,(USAN/INN)
Antivirals,"Anti-HIV Agents, Other",raltegravir,DG00666,raltegravir potassium,D07133,(JAN/USAN)
Antivirals,Anti-influenza Agents,amantadine,DG00860,amantadine,D07441,(INN)
Antivirals,Anti-influenza Agents,amantadine,DG00860,amantadine hydrochloride,D00777,(JP17/USP)
Antivirals,Anti-influenza Agents,oseltamivir,DG00665,oseltamivir,D08306,(INN)
Antivirals,Anti-influenza Agents,oseltamivir,DG00665,oseltamivir phosphate,D00900,(JAN/USAN)
Antivirals,Anti-influenza Agents,rimantadine,DG00650,rimantadine,D08483,(INN)
Antivirals,Anti-influenza Agents,rimantadine,DG00650,rimantadine hydrochloride,D00901,(USAN)
Antivirals,Anti-influenza Agents,zanamivir,DG00664,zanamivir,D00902,(USAN/INN)
Antivirals,Anti-influenza Agents,zanamivir,DG00664,zanamivir hydrate,D01937,(JAN)
Anxiolytics,SSRIs/SNRIs (Selective Serotonin Reuptake Inhibitors/Serotonin and Norepinephrine Reuptake Inhibitors),duloxetine,DG00962,duloxetine,D07880,(INN)
Anxiolytics,SSRIs/SNRIs (Selective Serotonin Reuptake Inhibitors/Serotonin and Norepinephrine Reuptake Inhibitors),duloxetine,DG00962,duloxetine hydrochloride,D01179,(JAN/USAN)
Anxiolytics,SSRIs/SNRIs (Selective Serotonin Reuptake Inhibitors/Serotonin and Norepinephrine Reuptake Inhibitors),escitalopram,DG00947,escitalopram,D07913,(INN)
Anxiolytics,SSRIs/SNRIs (Selective Serotonin Reuptake Inhibitors/Serotonin and Norepinephrine Reuptake Inhibitors),escitalopram,DG00947,escitalopram oxalate,D02567,(JAN/USAN)
Anxiolytics,SSRIs/SNRIs (Selective Serotonin Reuptake Inhibitors/Serotonin and Norepinephrine Reuptake Inhibitors),paroxetine,DG00944,paroxetine,D02362,(USP/INN)
Anxiolytics,SSRIs/SNRIs (Selective Serotonin Reuptake Inhibitors/Serotonin and Norepinephrine Reuptake Inhibitors),paroxetine,DG00944,paroxetine hydrochloride hydrate,D02260,(JP17)
Anxiolytics,SSRIs/SNRIs (Selective Serotonin Reuptake Inhibitors/Serotonin and Norepinephrine Reuptake Inhibitors),paroxetine,DG00944,paroxetine hydrochloride,D05374,(USP)
Anxiolytics,SSRIs/SNRIs (Selective Serotonin Reuptake Inhibitors/Serotonin and Norepinephrine Reuptake Inhibitors),paroxetine,DG00944,paroxetine mesylate,D05375,(USAN)
Anxiolytics,SSRIs/SNRIs (Selective Serotonin Reuptake Inhibitors/Serotonin and Norepinephrine Reuptake Inhibitors),sertraline,DG00945,sertraline,D02360,(INN)
Anxiolytics,SSRIs/SNRIs (Selective Serotonin Reuptake Inhibitors/Serotonin and Norepinephrine Reuptake Inhibitors),sertraline,DG00945,sertraline hydrochloride,D00825,(JAN/USAN)
Anxiolytics,SSRIs/SNRIs (Selective Serotonin Reuptake Inhibitors/Serotonin and Norepinephrine Reuptake Inhibitors),venlafaxine,DG00959,venlafaxine,D08670,(INN)
Anxiolytics,SSRIs/SNRIs (Selective Serotonin Reuptake Inhibitors/Serotonin and Norepinephrine Reuptake Inhibitors),venlafaxine,DG00959,venlafaxine hydrochloride,D00821,(JAN/USAN)
Anxiolytics,Benzodiazepines,alprazolam,,alprazolam,D00225,(JP17/USP/INN)
Anxiolytics,Benzodiazepines,chlordiazepoxide,DG00908,chlordiazepoxide,D00267,(JP17/USP/INN)
Anxiolytics,Benzodiazepines,chlordiazepoxide,DG00908,chlordiazepoxide hydrochloride,D00693,(JAN/USP)
Anxiolytics,Benzodiazepines,clonazepam,,clonazepam,D00280,(JP17/USP/INN)
Anxiolytics,Benzodiazepines,clorazepate,DG01218,clorazepate dipotassium,D00694,(JP17/USP)
Anxiolytics,Benzodiazepines,clorazepate,DG01218,clorazepate monopotassium,D03562,(USAN)
Anxiolytics,Benzodiazepines,diazepam,,diazepam,D00293,(JP17/USP/INN)
Anxiolytics,Benzodiazepines,lorazepam,,lorazepam,D00365,(JP17/USP/INN)
Anxiolytics,Benzodiazepines,oxazepam,,oxazepam,D00464,(JAN/USP/INN)
Anxiolytics,"Anxiolytics, Other",buspirone,DG00913,buspirone,D07593,(INN)
Anxiolytics,"Anxiolytics, Other",buspirone,DG00913,buspirone hydrochloride,D00702,(USP)
Anxiolytics,"Anxiolytics, Other",doxepin,DG00937,doxepin,D07875,(INN)
Anxiolytics,"Anxiolytics, Other",doxepin,DG00937,doxepin hydrochloride,D00814,(USP)
Anxiolytics,"Anxiolytics, Other",hydroxyzine,DG00912,hydroxyzine,D08054,(INN)
Anxiolytics,"Anxiolytics, Other",hydroxyzine,DG00912,hydroxyzine hydrochloride,D00672,(JP17/USP)
Anxiolytics,"Anxiolytics, Other",hydroxyzine,DG00912,hydroxyzine pamoate,D01096,(JP17/USP)
Anxiolytics,"Anxiolytics, Other",meprobamate,,meprobamate,D00376,(JAN/USP/INN)
Bipolar Agents,Mood Stabilizers,carbamazepine,,carbamazepine,D00252,(JP17/USP/INN)
Bipolar Agents,Mood Stabilizers,divalproex,,divalproex sodium,D00304,(USP)
Bipolar Agents,Mood Stabilizers,lamotrigine,,lamotrigine,D00354,(JAN/USAN/INN)
Bipolar Agents,Mood Stabilizers,lithium,DG00903,lithium,D08133,
Bipolar Agents,Mood Stabilizers,lithium,DG00903,lithium carbonate,D00801,(JP17/USP)
Bipolar Agents,Mood Stabilizers,lithium,DG00903,lithium citrate,D04749,(USP)
Bipolar Agents,Mood Stabilizers,lithium,DG00903,lithium hydroxide,D04750,(USP)
Bipolar Agents,Mood Stabilizers,lithium,DG00903,lithium acetate,D08134,
Bipolar Agents,Mood Stabilizers,lithium,DG00903,lithium bromide,D08135,
Bipolar Agents,Mood Stabilizers,lithium,DG00903,lithium gluconate,D08136,
Bipolar Agents,Mood Stabilizers,lithium,DG00903,lithium sulfate,D08137,
Bipolar Agents,Mood Stabilizers,valproate,DG00849,valproic acid,D00399,(USP)
Bipolar Agents,Mood Stabilizers,valproate,DG00849,divalproex sodium,D00304,(USP)
